id	fio	date	party_id	party_name	oik	nominated
2082000414736	Болдырев Игорь Владимирович	1976-07-10	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	15	1
4164026236947	Бородин Евгений Анатольевич	1973-11-08	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	26	1
493400789985	Боушев Владимир Геннадьевич	1960-05-23	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	21	1
2942000120061	Брежнев Андрей Юрьевич	1961-03-15	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	219	1
2482000600477	Валетов Сергей Анатольевич	1957-08-23	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	114	1
2602000635154	Вилков Константин Владимирович	1985-04-27	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	148	1
2462000803076	Волков Алексей Николаевич	1945-01-29	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	109	1
2112000826568	Воробей Любовь Алексеевна	1948-11-14	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	18	0
2762000515067	Воробьев Андрей Анатольевич	1967-08-31	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	194	1
26320001158052	Гаврилов Андрей Александрович	1962-06-19	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	159	1
2392000544588	Галанин Юрий Петрович	1951-10-20	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	98	1
4784026168726	Герасимов Алексей Петрович	1977-12-08	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	212	1
2712000814249	Годунов Владимир Борисович	1976-05-01	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	183	1
25620001004760	Головина Татьяна Александровна	1988-08-19	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	143	1
2472000754864	Голосов Анатолий Иванович	1958-08-16	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	112	1
22420001400620	Горностаев Александр Сергеевич	1969-05-19	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	54	1
4504062365013	Горячевский Георгий Владимирович	1974-06-07	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	127	1
2652000381737	Григоренко Алексей Николаевич	1976-09-07	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	167	1
4744010236439	Гуменюк Юрий Юрьевич	1970-03-02	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	193	1
4024036138892	Гумеров Радис Рафитович	1987-10-27	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	7	1
2292000790220	Гурьев Алексей Николаевич	1970-10-05	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	73	1
2042000322805	Демина Мария Фоминична	1956-04-06	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	2	1
2762000514700	Денисов Владимир Владимирович	1970-11-03	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	195	1
26920001041178	Дешёвкин Вадим Николаевич	1969-06-10	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	179	1
2062000284548	Дзауров Магамет Хасанович	1962-08-12	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	13	1
4614002282493	Дударев Алексей Викторович	1990-03-26	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	150	1
22420001399873	Дьяков Александр Александрович	1962-03-05	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	57	1
23820001576108	Евдокимов Максим Владимирович	1974-07-11	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	93	1
2072000343159	Жилов Хасан Русланович	1976-07-10	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	14	1
4364010373576	Журавлев Алексей Александрович	1962-06-30	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	89	1
22520001123847	Журлов Григорий Викторович	1968-04-25	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	64	1
4234003222689	Закипнев Сергей Сергеевич	1963-04-06	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	52	1
2472000752441	Заточная Анастасия Дмитриевна	1989-09-30	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	111	1
4234015230258	Зверев Владимир Константинович	1957-01-09	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	53	1
2122000660349	Золотухин Роман Владимирович	1978-11-02	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	22	1
4614003468550	Зубов Геннадий Михайлович	1976-11-25	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	152	1
25920001388590	Зубов Евгений Владиславович	1972-09-23	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	60	1
4784011200589	Иванов Андрей Спартакович	1959-04-02	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	211	1
4664057166866	Иванов Валерий Фёдорович	1957-01-20	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	169	1
4504023255072	Иванов Евгений Александрович	1946-12-09	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	120	1
4024058208025	Кадыров Рафис Фаизович	1955-06-07	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	4	1
4774050115252	Калачев Валерий Валентинович	1966-09-15	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	198	1
2372000908248	Калинин Вячеслав Вячеславович	1979-08-18	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	91	1
22520001123623	Каплуненко Виктор Викторович	1978-02-20	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	63	1
2092000382048	Караев Азрет Русланович	1979-09-15	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	16	1
4774011138613	Касьмин Дмитрий Романович	1985-01-21	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	204	1
4774080127377	Катасонова Мария Владимировна	1995-07-30	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	208	1
2752000882380	Катушев Александр Николаевич	1981-03-07	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	43	1
4774031124806	Колесов Евгений Викторович	1980-09-17	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	197	1
2012000310865	Коновалова Нина Николаевна	1947-02-19	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	1	1
4744027211840	Корда Ольга Анатольевна	1980-09-29	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	192	1
4504034303160	Королев Алексей Евгеньевич	1980-10-03	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	122	1
4504028131706	Королев Сергей Викторович	1978-04-04	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	124	1
4774073116555	Коротченко Игорь Юрьевич	1960-02-15	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	206	1
4784018146951	Кочергин Андрей Николаевич	1964-02-21	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	213	1
4164025210266	Кротов Максим Сергеевич	1984-02-11	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	31	1
4164024172893	Кукоба Людмила Сергеевна	1959-03-02	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	27	1
4504071140331	Лактюшин Владимир Алексеевич	1988-03-16	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	121	1
4614045160234	Лесняк Маргарита Юрьевна	1975-08-05	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	149	1
4234055234268	Линдблад Людмила Евгеньевна	1970-03-08	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	51	1
2322000968641	Лобзин Роман Валентинович	1969-03-24	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	77	1
2432000880441	Лугинин Федор Васильевич	1983-07-25	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	106	1
25420001433467	Лукашев Дмитрий Александрович	1966-05-28	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	138	1
4614057219054	Лютов Алексей Павлович	1960-01-21	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	155	1
4664037154893	Мамаков Салаудин Хасмагамедович	1957-01-28	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	171	1
2052000944335	Мамедов Рамазан Шахбанович	1954-05-05	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	10	1
2582000740281	Мамонов Андрей Викторович	1972-06-05	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	147	1
4234040317563	Маняк Николай Иванович	1947-05-16	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	48	1
2322000968519	Медведь Иван Владимирович	1965-05-20	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	78	1
4614033697065	Мелешко Валерий Анатольевич	1962-04-23	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	151	1
4774112149253	Меркулов Денис Валерьевич	1981-12-22	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	210	1
22120001168921	Михайлов Владимир Борисович	1987-07-21	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	37	1
25220001214837	Молев Алексей Александрович	1985-02-22	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	129	1
2572000842570	Моторный Виктор Владимирович	1957-09-14	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	145	1
2262000865412	Мохов Евгений Александрович	1968-05-28	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	65	1
4024042167292	Мугалимов Рамиль Ханифович	1972-08-30	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	6	1
2262000865423	Назаренко Владимир Александрович	1952-01-11	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	66	1
22220001368942	Назаренко Николай Васильевич	1959-03-28	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	40	1
2712000814270	Новгородов Алексей Викторович	1961-04-12	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	184	1
2392000536164	Новик Дмитрий Александрович	1984-04-02	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	97	1
4504037194451	Новопашин Александр Александрович	1961-06-01	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	123	1
2722000850874	Новоселов Александр Николаевич	1982-08-04	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	185	1
2892000452531	Носкин Сергей Анатольевич	1971-08-01	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	225	1
4164037183477	Нурутдинов Рафаил Фаттахович	1949-02-17	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	29	1
2052000944412	Омаров Магомедрасул Магомедалиевич	1965-07-22	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	11	1
4504020153804	Осипов Олег Борисович	1979-04-25	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	119	1
4384009323701	Очкас Николай Николаевич	1965-03-24	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	96	1
2582000740269	Пакаев Алексей Федорович	1950-04-10	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	146	1
22320001928224	Панасенко Денис Александрович	1982-12-17	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	47	1
2512000437365	Пахомов Сергей Алексеевич	1964-11-01	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	128	1
4934014106827	Паша Андрей Викторович	1971-11-16	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	20	1
2862000630018	Петерман Александр Анатольевич	1965-03-29	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	223	1
2672000849731	Петриков Олег Сергеевич	1984-09-30	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	175	1
4784007196445	Петров Андрей Николаевич	1976-10-21	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	214	1
4774106120317	Петровичев Алексей Николаевич	1979-12-07	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	209	1
2152000438554	Писаренко Владимир Петрович	1966-01-10	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	25	1
2352000991587	Платонов Николай Владимирович	1960-05-11	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	86	1
22320001928269	Погорелова Наталья Степановна	1962-10-21	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	46	1
25920001389008	Подаруев Степан Владимирович	1985-09-04	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	59	1
25220001214871	Пономарев Владимир Александрович	1962-11-17	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	131	1
23420001155938	Прошаков Андрей Павлович	1963-07-29	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	83	1
25420001433341	Пятницкий Павел Игоревич	1984-02-03	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	136	1
2622000687415	Рогов Владимир Александрович	1981-02-20	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	156	1
22420001400204	Ромашечкина Ирина Васильевна	1984-06-19	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	56	1
22120001169552	Рылеева Нина Борисовна	1985-01-23	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	38	1
25620001005325	Рычагов Антон Владимирович	1982-11-09	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	142	1
2672000849744	Савченков Дмитрий Викторович	1977-03-23	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	176	1
26320001150316	Саньков Сергей Федорович	1953-08-05	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	161	1
4024055203300	Сафин Фаиль Габдуллович	1959-01-20	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	3	1
4504001231637	Свергунова Маргарита Николаевна	1974-12-29	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	117	1
2312000566138	Свищёв Андрей Викторович	1971-07-15	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	75	1
2262000865434	Середенко Михаил Иванович	1959-10-14	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	68	1
2262000865401	Серков Михаил Иванович	1970-10-05	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	67	1
2292000790241	Силантьев Михаил Сергеевич	1972-02-08	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	72	1
2312000566499	Соболев Александр Геннадиевич	1969-09-01	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	76	1
2832000229477	Солуянова Наталия Валерьевна	1981-07-03	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	221	1
25420001433494	Сорока Василий Николаевич	1961-09-21	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	135	1
2132000746043	Сорокин Сергей Федорович	1941-07-14	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	23	1
4784009155365	Соусов Вячеслав Евгеньевич	1969-04-08	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	215	1
4784017154463	Спивачевский Павел Михайлович	1959-07-08	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	216	1
4024057222264	Сулейманов Рамиль Зулькарнаевич	1958-01-22	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	5	1
2102000536133	Тараканов Николай Владимирович	1977-05-19	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	17	1
2142000655570	Тарасов Олег Владимирович	1959-05-08	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	24	1
4644005348700	Терехин Глеб Юрьевич	1979-09-17	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	164	1
4614037250517	Тищенко Александр Алексеевич	1974-02-27	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	154	1
4384001369832	Торопов Михаил Михайлович	1971-11-28	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	94	1
2442000763293	Трепов Евгений Александрович	1970-03-01	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	107	1
2622000687111	Тюрин Александр Владимирович	1962-08-02	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	157	1
22220001368752	Убраев Сергей Аманжолович	1963-01-08	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	41	1
2052000943392	Умаров Дада Расулович	1964-04-24	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	12	1
22420001397298	Урдаев Анатолий Юрьевич	1955-05-17	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	55	1
2332000796850	Усачев Алексей Викторович	1983-03-28	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	80	1
4024049188889	Усманов Нурислам Карамович	1954-03-12	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	8	1
4774121124816	Федоров Георгий Владимирович	1973-05-07	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	201	1
4784027168237	Филоненко Анна Леонидовна	1979-04-12	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	218	1
25420001434367	Хазин Михаил Леонидович	1962-05-05	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	137	1
493402187159	Ханин Николай Александрович	1976-09-21	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	19	1
4164007182199	Ханипов Айрат Раисович	1964-10-26	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	30	1
4504050191528	Хлюпин Павел Геннадьевич	1969-07-12	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	126	1
4774124130195	Худайбердиев Ибрагим Хидирович	1962-10-01	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	203	1
2682000571289	Худяков Роман Иванович	1977-01-28	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	178	1
25220001214849	Цапанов Александр Васильевич	1961-09-29	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	130	1
4664004152421	Черемисин Дмитрий Николаевич	1978-01-25	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	172	1
22520001122673	Черепков Виктор Иванович	1942-04-16	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	62	1
2402000677898	Чернов Александр Ефимович	1954-02-20	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	99	1
23820001576431	Чумак Николай Петрович	1956-10-19	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	95	1
4664011175296	Шабанов Владимир Геннадьевич	1958-05-07	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	168	1
25220001214904	Шамов Виктор Андреевич	1956-12-05	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	133	1
2272000775314	Швецов Эдуард Александрович	1972-03-30	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	70	1
4664067155376	Шингаркин Максим Андреевич	1968-09-01	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	174	1
2472000752456	Шинкаренко Валерий Викторович	1974-05-20	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	113	1
4234056238794	Штуркин Владимир Николаевич	1973-08-27	rodina	"ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	49	1
